longitude,latitude,year,GWL,seismic_risk_score,rainfall_mm,subsidence,geology,normalized_density,density_tier,subsidence_intensity,density_concentration,normalized_seismic_risk_score,rainfall_category
113.465836,22.341105,2021,0.741098483,-10.43824784,1935.464186,14.77,Residual Soil,0.330878005,Low,Minimal,Moderate,0.69645351,Medium
113.468842,22.347635,2021,0.657599158,-10.4684856,1878.406315,6.1,Residual Soil,0.327430542,Medium,Minimal,Sparse,0.663175844,Medium
113.462814,22.324757,2023,1.655018444,-10.28926599,2074.442456,44.05,Residual Soil,0.396870826,Medium,Moderate,Moderate,0.795640601,Medium
113.472961,22.332664,2023,0.736264056,-10.20115447,1813.117898,0.1,Gravelly Soil,0.502639979,Medium,Minimal,Moderate,0.656381774,Medium
113.465958,22.319151,2022,0.688664315,-10.16276329,2141.047254,15.67,Residual Soil,0.342202259,Medium,Minimal,Moderate,0.720182495,Medium
113.470322,22.297693,2015,1.292695164,-7.628346079,1736.112647,22.9,Residual Soil,0.268944559,Low,Minimal,Sparse,0.90622783,Medium
113.462433,22.345627,2023,2.157538195,-10.55792469,1917.265845,25.96,Residual Soil,0.358198149,Medium,Moderate,Moderate,0.694524556,Medium
113.472847,22.302361,2022,1.01605436,-7.634274755,2266.448271,35.48,Rock,0.170018924,Low,Moderate,Sparse,0.962684068,Medium
113.464447,22.327904,2016,0.081300942,-10.29767978,2694.279727,26.36,Rock,0.116784001,Low,Moderate,Sparse,0.767946749,High
113.463432,22.322195,2021,0.327216949,-10.24662005,1853.849582,0.04,Residual Soil,0.312072338,Medium,Minimal,Sparse,0.663655019,Medium
113.464531,22.368975,2018,4.89309809,-10.82969611,2153.710284,18.22,Residual Soil,0.311662583,Low,Minimal,Sparse,0.575035611,Medium
113.463051,22.32802,2019,0.306747329,-10.32488203,2098.327277,6.5,Residual Soil,0.310231767,Low,Minimal,Sparse,0.683681591,Medium
113.471039,22.340694,2016,0.790893857,-10.3387829,2670.968843,28.73,Residual Soil,0.32456879,Low,Moderate,Sparse,0.755718346,High
113.469002,22.349182,2020,3.951337404,-10.48587725,1569.548677,23.56,Residual Soil,0.364163017,Medium,Minimal,Moderate,0.643641301,Medium
113.470833,22.296892,2020,0.772400584,-7.609476235,1615.141102,4.82,Residual Soil,0.293117141,Low,Minimal,Sparse,0.851444556,Medium
113.471947,22.292723,2021,0.627494734,-7.540959439,1896.700353,8.43,Residual Soil,0.328670115,Medium,Minimal,Sparse,0.873804703,Medium
113.470078,22.291891,2022,1.297399587,-7.567403154,2279.002875,39.85,Residual Soil,0.366293782,Low,Moderate,Moderate,0.975529255,Medium
113.473511,22.288115,2019,0.265582363,-7.459375882,2070.940802,2.33,Residual Soil,0.32124814,Medium,Minimal,Sparse,0.86532307,Medium
113.478264,22.370157,2019,1.509957803,-10.60690534,2193.53168,29.38,Residual Soil,0.364265711,Medium,Moderate,Moderate,0.721146666,Medium
113.47229,22.363754,2019,1.519964475,-10.62256097,2157.56348,24.41,Residual Soil,0.3739955,Medium,Minimal,Moderate,0.700682605,Medium
113.474442,22.305075,2018,0,-7.635979686,2338.704171,3.58,Residual Soil,0.28097859,Low,Minimal,Sparse,0.871195683,High
113.466949,22.359375,2022,0.55110785,-10.6575252,2060.53484,3.28,Residual Soil,0.318425874,Medium,Minimal,Sparse,0.642115905,Medium
113.469315,22.306793,2021,0.369248225,-7.75273301,1894.223503,6.04,Residual Soil,0.327452186,Medium,Minimal,Sparse,0.856781363,Medium
113.46772,22.358345,2017,0.617562312,-10.63008786,1797.874346,1.84,Residual Soil,0.26055651,Low,Minimal,Sparse,0.636729927,Medium
113.466522,22.3232,2020,1.381423818,-10.20151275,1654.631876,15.18,Residual Soil,0.336497114,Medium,Minimal,Moderate,0.697644983,Medium
113.467728,22.335011,2016,0.650960201,-10.3262868,2658.621058,25.89,Residual Soil,0.342971603,Medium,Moderate,Moderate,0.749278815,High
113.475922,22.342949,2022,1.676261182,-10.28019431,2068.526753,13.3,Residual Soil,0.336632988,Medium,Minimal,Moderate,0.677352192,Medium
113.466949,22.359375,2016,0.385436604,-10.6575252,2638.388905,20.95,Residual Soil,0.314319996,Low,Minimal,Sparse,0.714431988,High
113.4739,22.326406,2018,0.2780258,-10.10515242,2351.977658,9.45,Rock,0.091921283,Low,Minimal,Sparse,0.711203422,High
113.466789,22.293201,2019,1.508115377,-7.645127011,2302.840786,44.71,Gravelly Soil,0.553737315,Medium,Moderate,Moderate,0.983429801,Medium
113.472397,22.298321,2022,0.267201079,-7.596075565,2120.766847,9.49,Residual Soil,0.346904434,Medium,Minimal,Moderate,0.883460481,Medium
113.480476,22.369898,2021,1.989537413,-10.56511964,1962.226971,28.4,Residual Soil,0.353465178,Low,Moderate,Moderate,0.707785983,Medium
113.46563,22.319336,2015,1.465625373,-10.17110723,1647.226835,11.79,Residual Soil,0.292443218,Low,Minimal,Sparse,0.684496038,Medium
113.46283,22.344927,2022,1.266689205,-10.54173877,2047.433964,7.1,Residual Soil,0.331900684,Medium,Minimal,Moderate,0.646179003,Medium
113.4683,22.30105,2022,0.910419894,-7.705255709,2227.003004,29.49,Residual Soil,0.378354492,Medium,Moderate,Moderate,0.936244515,Medium
113.467796,22.302254,2019,0.767011063,-7.728683339,2193.998187,23.57,Gravelly Soil,0.537338566,Medium,Minimal,Moderate,0.915575096,Medium
113.471992,22.294012,2022,0.699820655,-7.55465636,2167.157624,19.16,Rock,0.13486177,Low,Minimal,Sparse,0.913152518,Medium
113.462425,22.378605,2022,5.410860361,-10.99855814,1870.155824,12.95,Rock,0.120705908,Low,Minimal,Sparse,0.536408667,Medium
113.466896,22.341005,2015,0.732936949,-10.41774792,1666.562948,8.71,Residual Soil,0.279442291,Low,Minimal,Sparse,0.674746717,Medium
113.465775,22.344296,2019,0.655719959,-10.48035516,2086.289762,7.57,Residual Soil,0.319172243,Medium,Minimal,Sparse,0.66806834,Medium
113.463455,22.286371,2022,0.814762198,-7.634210281,2171.199981,20.9,Residual Soil,0.37001527,Medium,Minimal,Moderate,0.910540325,Medium
113.473663,22.288265,2020,1.405586846,-7.458126464,1715.103766,23.86,Residual Soil,0.356305188,Medium,Minimal,Moderate,0.918670876,Medium
113.470436,22.286943,2017,0.84085206,-7.505567202,2000.974856,31.8,Rock,0.135604075,Low,Moderate,Sparse,0.961684738,Medium
113.472961,22.341528,2017,1.246769159,-10.31490128,1771.755735,2.68,Rock,0.080554474,Low,Minimal,Sparse,0.646790375,Medium
113.46701,22.315235,2015,0.852399324,-10.09603538,1636.894786,5.49,Residual Soil,0.235683397,Low,Minimal,Sparse,0.681324978,Medium
113.462944,22.335827,2022,0.747752729,-10.42398964,2143.417343,16.47,Residual Soil,0.350008403,Medium,Minimal,Moderate,0.703802475,Medium
113.473061,22.359011,2016,0.552559926,-10.54465806,2523.116603,6.09,Residual Soil,0.270119722,Low,Minimal,Sparse,0.660638727,High
113.467369,22.489725,2016,1.270392253,-12.60865329,2459.95224,2.9,Gravelly Soil,0.467451445,Medium,Minimal,Moderate,0.488090826,High
113.47657,22.494741,2020,2.676630785,-12.55536857,1605.10155,18.47,Residual Soil,0.33782989,Low,Minimal,Moderate,0.515153921,Medium
113.478127,22.512768,2015,3.84063784,-12.83638152,1563.506725,18.82,Gravelly Soil,0.484086685,Medium,Minimal,Moderate,0.466986794,Medium
113.476036,22.513039,2023,3.114835604,-12.87088205,1713.667761,4.95,Gravelly Soil,0.593969536,Medium,Minimal,Moderate,0.430083529,Medium
113.469429,22.549234,2019,0.877279271,-13.5855931,2052.795883,4.29,Rock,0.08954422,Low,Minimal,Sparse,0.437701242,Medium
113.476906,22.546541,2021,1.547408767,-13.43586949,1898.018171,15.89,Residual Soil,0.33700153,Medium,Minimal,Moderate,0.474134334,Medium
113.469559,22.538607,2019,1.123440434,-13.39982649,2216.895715,29.18,Rock,0.140740287,Low,Moderate,Sparse,0.54016265,Medium
113.470795,22.526768,2022,1.211611902,-13.17927523,2084.089129,11.81,Residual Soil,0.342485645,Medium,Minimal,Moderate,0.484758303,Medium
113.470421,22.54443,2022,0.726608127,-13.48846939,2106.568344,11.13,Residual Soil,0.302964815,Low,Minimal,Sparse,0.473521576,Medium
113.467018,22.535227,2021,0.668329017,-13.37743658,1903.458921,9.45,Rock,0.112795628,Low,Minimal,Sparse,0.477014103,Medium
113.477776,22.546051,2017,1.144390232,-13.41540068,1756.298376,0.17,Residual Soil,0.303772131,Medium,Minimal,Sparse,0.425498669,Medium
113.480362,22.527506,2018,1.48960028,-13.0573748,2396.248926,24.79,Rock,0.118663474,Low,Minimal,Sparse,0.537706101,High
113.481216,22.537281,2018,0.517730885,-13.21512078,2302.750679,4.54,Residual Soil,0.300751655,Low,Minimal,Sparse,0.472337595,Medium
113.469772,22.531443,2015,1.990592772,-13.27372464,1652.914138,16.74,Residual Soil,0.294706849,Low,Minimal,Sparse,0.477021451,Medium
113.470879,22.518309,2023,1.815603991,-13.0341358,1842.639632,12.78,Gravelly Soil,0.498600911,Medium,Minimal,Moderate,0.482763882,Medium
113.466133,22.540579,2015,1.460595906,-13.4817891,1677.643149,16.02,Residual Soil,0.292538636,Low,Minimal,Sparse,0.473738573,Medium
113.476448,22.546722,2017,2.176978943,-13.44530243,1939.189996,34.01,Residual Soil,0.331147154,Low,Moderate,Moderate,0.526880962,Medium
113.473549,22.531624,2020,1.523134939,-13.22367505,1585.339524,6,Rock,0.106401263,Low,Minimal,Sparse,0.453141364,Medium
113.468491,22.532522,2020,2.084203221,-13.31029724,1811.259626,41.94,Rock,0.180175385,Low,Moderate,Sparse,0.571655129,Medium
113.471489,22.541616,2017,1.043291135,-13.42489322,1875.972065,16.17,Residual Soil,0.30338814,Low,Minimal,Sparse,0.489058351,Medium
113.474533,22.516657,2020,2.126529513,-12.95380831,1714.879577,29.53,Residual Soil,0.380925297,Medium,Moderate,Moderate,0.544672327,Medium
113.463127,22.531099,2016,0.119921769,-13.36216886,2634.184435,18.26,Residual Soil,0.304792474,Low,Minimal,Sparse,0.525388956,High
113.462357,22.548229,2021,0.673258444,-13.66644102,1835.947334,0.01,Rock,0.085779666,Low,Minimal,Sparse,0.420726199,Medium
113.468819,22.540411,2020,1.305497561,-13.44127895,1621.937614,9.99,Residual Soil,0.331984893,Medium,Minimal,Moderate,0.45733659,Medium
113.468201,22.538271,2023,1.870350083,-13.41306668,2031.39491,39.71,Residual Soil,0.389520922,Medium,Moderate,Moderate,0.558996504,Medium
113.466301,22.541777,2021,2.244687168,-13.50005456,2120.672159,52.66,Residual Soil,0.430849209,Medium,Moderate,Moderate,0.593150794,Medium
113.468269,22.536964,2017,1.340574963,-13.38963575,1957.81531,30.01,Residual Soil,0.324782404,Low,Moderate,Sparse,0.537027707,Medium
113.46933,22.531895,2021,0.853381774,-13.2877087,1875.996257,7.31,Residual Soil,0.302438434,Low,Minimal,Sparse,0.469301124,Medium
113.477776,22.561312,2021,2.135478694,-13.68388601,1981.929835,32.32,Residual Soil,0.381678012,Medium,Moderate,Moderate,0.505082943,Medium
113.479301,22.568237,2015,2.182452212,-13.7865013,1687.126867,23.06,Residual Soil,0.329732015,Low,Minimal,Sparse,0.461179293,Medium
113.476669,22.554722,2017,1.412550883,-13.58254443,1847.689545,15.12,Residual Soil,0.299496028,Low,Minimal,Sparse,0.464608696,Medium
113.47139,22.558828,2023,1.544195213,-13.72632204,1848.740292,11.49,Gravelly Soil,0.532196992,Medium,Minimal,Moderate,0.437351815,Medium
113.47229,22.552788,2018,0.61470723,-13.6082396,2322.718771,8.11,Residual Soil,0.269904354,Low,Minimal,Sparse,0.456585392,High
113.481255,22.549999,2020,2.967109776,-13.43736338,1787.985104,46.44,Residual Soil,0.391014082,Low,Moderate,Moderate,0.554748216,Medium
113.468864,22.550814,2017,1.180415803,-13.620867,1786.752603,4.73,Residual Soil,0.291758487,Low,Minimal,Sparse,0.428016276,Medium
113.471085,22.550003,2021,1.125104676,-13.57615688,1852.140051,6.11,Residual Soil,0.313947208,Medium,Minimal,Sparse,0.437832446,Medium
113.470856,22.564508,2015,2.093582655,-13.83343858,1669.765232,19.92,Residual Soil,0.286514272,Low,Minimal,Sparse,0.448180633,Medium
113.46312,22.552233,2021,1.189484284,-13.72500167,1832.48497,3.86,Gravelly Soil,0.536202073,Medium,Minimal,Moderate,0.41728662,Medium
113.467148,22.550865,2019,0.822525667,-13.64544995,2066.349578,6.09,Residual Soil,0.30122169,Low,Minimal,Sparse,0.440859453,Medium
113.475403,22.552059,2015,1.825158818,-13.55298258,1643.570142,14.12,Residual Soil,0.288719433,Low,Minimal,Sparse,0.452071676,Medium
113.467651,22.560598,2022,1.634198347,-13.80827785,2095.188007,16.71,Residual Soil,0.371662064,Medium,Minimal,Moderate,0.449482834,Medium
113.47493,22.562637,2016,0.405072605,-13.74552434,2542.556486,7.5,Rock,0.075510735,Low,Minimal,Sparse,0.450763047,High
113.469635,22.583174,2016,0.015303218,-14.1806588,2571.976307,8.7,Gravelly Soil,0.463503969,Medium,Minimal,Moderate,0.435146474,High
113.481575,22.569817,2019,1.070713391,-13.78464509,2055.239996,6.09,Rock,0.103615044,Low,Minimal,Sparse,0.426186493,Medium
113.476433,22.583693,2022,0.568752358,-14.10063197,2068.445358,4.53,Residual Soil,0.346318746,Medium,Minimal,Moderate,0.410212665,Medium
113.47213,22.583193,2015,1.215402545,-14.14808616,1622.855823,6.39,Residual Soil,0.28700018,Low,Minimal,Sparse,0.39732076,Medium
113.473724,22.587452,2015,1.416277007,-14.20349339,1649.294573,11.69,Residual Soil,0.279062102,Low,Minimal,Sparse,0.408701808,Medium
113.46936,22.568829,2020,1.782688189,-13.92980888,1653.112109,18.14,Residual Soil,0.336224614,Low,Minimal,Moderate,0.44279127,Medium
113.476044,22.588614,2015,1.17150014,-14.19418021,1591.206911,1.6,Gravelly Soil,0.479896477,Medium,Minimal,Moderate,0.376861079,Medium
113.474724,22.582634,2023,1.356009284,-14.10400252,1920.106578,20.02,Residual Soil,0.355061366,Medium,Minimal,Moderate,0.449156708,Medium
113.469398,22.585821,2019,0.859851885,-14.23103441,2127.504631,14.97,Residual Soil,0.349571786,Medium,Minimal,Moderate,0.433888659,Medium
113.471199,22.612417,2015,1.521680307,-14.68738309,1680.043264,16.84,Residual Soil,0.304991363,Low,Minimal,Sparse,0.392583839,Medium
113.475586,22.597647,2017,2.086007292,-14.36319756,2014.411556,43.85,Gravelly Soil,0.510164082,Medium,Moderate,Moderate,0.504135253,Medium
113.46965,22.607508,2020,1.173083704,-14.61800419,1563.43246,0.73,Residual Soil,0.315071348,Medium,Minimal,Sparse,0.344389641,Medium
113.462593,22.626102,2018,0.41330866,-15.04586256,2337.555388,8.6,Gravelly Soil,0.48995667,Medium,Minimal,Moderate,0.365056581,High
113.472359,22.620701,2022,0.451708527,-14.82395448,2080.596372,5.14,Rock,0.10357587,Low,Minimal,Sparse,0.366526809,Medium
113.473099,22.601574,2015,2.070601817,-14.46624774,1811.965369,39.7,Residual Soil,0.336096836,Low,Moderate,Moderate,0.481490681,Medium
113.479111,22.607506,2016,0,-14.49765982,2561.657079,6.2,Residual Soil,0.267846441,Low,Minimal,Sparse,0.40722506,High
113.479172,22.610363,2018,0.737877923,-14.54914186,2443.079139,25.98,Residual Soil,0.305742033,Low,Moderate,Sparse,0.45760732,High
113.480087,22.60858,2019,0.498368275,-14.50501255,2079.767314,5.41,Gravelly Soil,0.559907172,Medium,Minimal,Moderate,0.387680434,Medium
113.469337,22.606962,2016,0.688875906,-14.61212886,2669.307571,27.69,Residual Soil,0.324578085,Low,Moderate,Sparse,0.46113995,High
113.475906,22.6,2016,0,-14.40173256,2566.960822,6.59,Residual Soil,0.303581314,Medium,Minimal,Sparse,0.416472787,High
113.477097,22.60882,2022,0.614960353,-14.54707644,2085.218458,7.25,Residual Soil,0.348342316,Medium,Minimal,Moderate,0.388848263,Medium
113.467476,22.62435,2022,0.938850025,-14.95213317,2072.741878,8.06,Residual Soil,0.323031164,Medium,Minimal,Sparse,0.355759989,Medium
113.467506,22.599873,2018,0.877688738,-14.50778163,2434.561598,25.89,Residual Soil,0.319037793,Low,Moderate,Sparse,0.456467712,High
113.47422,22.602427,2023,1.839302846,-14.46733511,2034.070067,39.84,Residual Soil,0.374718555,Medium,Moderate,Moderate,0.487962314,Medium
113.472275,22.627367,2021,1.240772541,-14.94728074,1824.181621,3.1,Gravelly Soil,0.588129972,Medium,Minimal,Moderate,0.329159887,Medium
113.477661,22.623667,2015,1.726862013,-14.81229979,1685.723294,19.26,Residual Soil,0.306917337,Low,Minimal,Sparse,0.387998126,Medium
113.473076,22.599401,2020,1.056454371,-14.42721825,1588.310657,3.3,Gravelly Soil,0.534024106,Medium,Minimal,Moderate,0.370402104,Medium
113.476341,22.617174,2017,0.822350162,-14.70941301,1807.706046,4.53,Rock,0.083976272,Low,Minimal,Sparse,0.362870357,Medium
113.479507,22.6082,2019,0.365043359,-14.50535672,2056.07682,1.03,Residual Soil,0.291689383,Low,Minimal,Sparse,0.374260615,Medium
113.476547,22.605783,2017,0.992798177,-14.49866629,1819.97543,7.91,Residual Soil,0.307335041,Low,Minimal,Sparse,0.384897091,Medium
113.481529,22.600595,2023,1.502349753,-14.34095827,1942.32131,23.73,Rock,0.138718098,Low,Minimal,Sparse,0.445234819,Medium
113.463013,22.628077,2023,1.618576028,-15.07654412,1950.335924,26.34,Residual Soil,0.348945198,Medium,Moderate,Moderate,0.399930337,Medium
113.474068,22.661932,2019,0.774213947,-15.56706616,2044.70845,2.67,Residual Soil,0.312965615,Medium,Minimal,Sparse,0.297094466,Medium
113.469093,22.656208,2017,1.007281042,-15.51984776,1779.837059,2.39,Gravelly Soil,0.47976254,Medium,Minimal,Moderate,0.293203421,Medium
113.480156,22.646326,2015,1.697414279,-15.20232015,1711.531388,22.65,Residual Soil,0.300644292,Low,Minimal,Sparse,0.375049227,Medium
113.475693,22.647987,2023,1.119168872,-15.28699645,1826.381054,4.99,Gravelly Soil,0.537158218,Medium,Minimal,Moderate,0.316282639,Medium
113.480438,22.662163,2019,0.714630868,-15.49606261,2034.672704,0.79,Residual Soil,0.293158784,Low,Minimal,Sparse,0.296277775,Medium
113.481392,22.662188,2017,1.126672257,-15.48533124,1772.327408,2.28,Residual Soil,0.28133347,Low,Minimal,Sparse,0.292047579,Medium
113.480904,22.652746,2019,0.584693148,-15.31357155,2057.736137,3,Gravelly Soil,0.514294103,Medium,Minimal,Moderate,0.320681048,Medium
113.473701,22.657646,2015,1.888372531,-15.49122234,1697.354175,22.17,Residual Soil,0.304582721,Low,Minimal,Sparse,0.34841838,Medium
113.481064,22.643499,2017,0.712730091,-15.13862382,1780.758955,0.19,Residual Soil,0.311314431,Medium,Minimal,Sparse,0.318544141,Medium
113.463173,22.642977,2022,0.799774085,-15.34753566,2095.892706,10.21,Gravelly Soil,0.543620993,Medium,Minimal,Moderate,0.340516226,Medium
113.478477,22.667803,2018,0.81845592,-15.62535872,2373.002245,16.78,Residual Soil,0.333074161,Medium,Minimal,Moderate,0.346256021,High
113.475983,22.674583,2022,0.642609711,-15.78245638,2047.116555,2.12,Residual Soil,0.288683796,Low,Minimal,Sparse,0.28361607,Medium
113.467094,22.686646,2021,1.055433588,-16.11403931,1913.26784,14.14,Residual Soil,0.337151853,Medium,Minimal,Moderate,0.296407701,Medium
113.468254,22.677629,2021,0.716260981,-15.93061559,1832.787142,0.16,Residual Soil,0.308256902,Medium,Minimal,Sparse,0.263992712,Medium
113.477539,22.676386,2017,1.665445229,-15.79840313,1891.428812,23.26,Residual Soil,0.341904436,Medium,Minimal,Moderate,0.337325935,Medium
113.476494,22.678267,2018,0.257735977,-15.84612729,2301.583345,2.32,Gravelly Soil,0.489348551,Medium,Minimal,Moderate,0.290013038,Medium
113.465134,22.684355,2023,1.23337096,-16.09391146,1920.889234,19.16,Residual Soil,0.346488019,Medium,Minimal,Moderate,0.312489741,Medium
113.46669,22.68096,2022,5.008939597,-16.0117056,2878.726108,153.39,Residual Soil,0.648025046,Low,Severe,Moderate,0.736731913,High
113.471687,22.701813,2020,0.996907122,-16.34843321,1586.536308,2.58,Residual Soil,0.322847905,Medium,Minimal,Sparse,0.237348974,Medium
113.469658,22.681072,2015,1.721823242,-15.97889667,1727.537946,25.09,Residual Soil,0.291664499,Low,Moderate,Sparse,0.330520519,Medium
113.480583,22.696802,2015,1.472024295,-16.15192527,1632.293862,9.19,Rock,0.075839659,Low,Minimal,Sparse,0.265755867,Medium
113.469345,22.683849,2022,1.587019933,-16.03492989,2263.897773,40.02,Residual Soil,0.371834861,Low,Moderate,Moderate,0.387643573,Medium
113.464958,22.701683,2018,0.593786587,-16.42321062,2361.723858,13.42,Residual Soil,0.29949696,Low,Minimal,Sparse,0.28441195,High
113.462418,22.67506,2018,0.819855399,-15.9518611,2325.836182,10.17,Gravelly Soil,0.524155576,Medium,Minimal,Moderate,0.29837359,High
113.474571,22.689083,2018,0.274671327,-16.07333192,2341.091513,8,Residual Soil,0.299393446,Low,Minimal,Sparse,0.295845808,High
113.462608,22.682266,2022,0.465338553,-16.08454295,2074.12883,4.51,Gravelly Soil,0.538354324,Medium,Minimal,Moderate,0.276691182,Medium
113.4627,22.711674,2019,0.432436366,-16.63884909,2056.768041,1.66,Residual Soil,0.29208887,Low,Minimal,Sparse,0.228540925,Medium
113.50972,22.266388,2022,0.582117835,-6.522049874,2046.392731,1.54,Residual Soil,0.304945267,Medium,Minimal,Sparse,0.91837781,Medium
113.495621,22.275604,2019,0.542448167,-6.895431857,2169.891262,18.41,Residual Soil,0.340953378,Medium,Minimal,Moderate,0.958721652,Medium
113.487717,22.255936,2016,0,-6.840094277,2617.693487,12.12,Residual Soil,0.279874072,Low,Minimal,Sparse,0.961844108,High
113.490395,22.268318,2019,0.416380578,-6.91676416,2078.878227,4.48,Rock,0.096485273,Low,Minimal,Sparse,0.907429469,Medium
113.496895,22.245056,2020,0.830580492,-6.549384289,1679.039335,14.25,Residual Soil,0.3416655,Medium,Minimal,Moderate,0.958970829,Medium
113.508049,22.255323,2021,1.375051957,-6.434490179,2081.972195,40.35,Residual Soil,0.384893416,Low,Moderate,Moderate,1,Medium
113.491798,22.275738,2022,0,-6.970421978,2089.551332,1.15,Gravelly Soil,0.568302213,Medium,Minimal,Moderate,0.907288596,Medium
113.489708,22.261383,2016,0,-6.856886578,2649.710543,18.17,Rock,0.104924849,Low,Minimal,Sparse,0.978870219,High
113.491013,22.26545,2018,0.210053006,-6.874136112,2350.145828,8.76,Residual Soil,0.28185302,Low,Minimal,Sparse,0.93167238,High
113.491371,22.263611,2016,0.286754472,-6.847691066,2645.857336,21.11,Rock,0.110397642,Low,Minimal,Sparse,0.979385618,High
113.489738,22.262186,2016,0,-6.864675316,2539.82781,2.23,Residual Soil,0.260230765,Low,Minimal,Sparse,0.918672502,High
113.502083,22.259304,2015,0.007967469,-6.593056624,1677.272026,4.48,Gravelly Soil,0.452358918,Medium,Minimal,Moderate,0.939733844,Medium
113.488976,22.273338,2021,0.370909491,-6.998536469,1932.597537,11.44,Residual Soil,0.349388518,Medium,Minimal,Moderate,0.929274088,Medium
113.490532,22.260773,2017,0.98619466,-6.834379412,1874.985721,15.58,Residual Soil,0.291220228,Low,Minimal,Sparse,0.940492874,Medium
113.487152,22.255556,2018,0.466855353,-6.847411114,2487.025944,29.83,Rock,0.133928521,Low,Moderate,Sparse,1,High
113.489929,22.277359,2022,0,-7.024330544,2102.134608,3.52,Residual Soil,0.320051027,Medium,Minimal,Sparse,0.910729577,Medium
113.489128,22.260544,2020,1.130750134,-6.859548176,1672.458177,15.7,Residual Soil,0.354238193,Medium,Minimal,Moderate,0.93547331,Medium
113.491875,22.275999,2018,0,-6.971827399,2387.900583,11.27,Residual Soil,0.30671761,Low,Minimal,Sparse,0.94379285,High
113.49395,22.267248,2021,0.392836421,-6.836201128,1866.608423,2.35,Residual Soil,0.332213919,Medium,Minimal,Moderate,0.904855468,Medium
113.49041,22.268457,2021,0.757710269,-6.917963205,1906.318749,10.81,Residual Soil,0.348006635,Medium,Minimal,Moderate,0.922331759,Medium
113.491394,22.273754,2016,0,-6.95636183,2611.199268,10.24,Residual Soil,0.283268868,Low,Minimal,Sparse,0.949810127,High
113.510086,22.262236,2015,1.068154278,-6.469269329,1824.130484,33.48,Residual Soil,0.332671132,Low,Moderate,Moderate,1,Medium
113.489792,22.275414,2023,0.169458111,-7.005500159,1872.333129,3.93,Residual Soil,0.312048819,Medium,Minimal,Sparse,0.905121845,Medium
113.484734,22.247583,2016,0.127767951,-6.816452114,2744.72863,33.84,Gravelly Soil,0.545339944,Medium,Moderate,Moderate,1,High
113.508125,22.251385,2023,0.226050189,-6.391687788,1852.369697,1.49,Rock,0.086481251,Low,Minimal,Sparse,0.93665792,Medium
113.486595,22.265978,2017,0.927133379,-6.965954177,1782.286423,2.1,Residual Soil,0.272320786,Low,Minimal,Sparse,0.881112967,Medium
113.493965,22.245186,2019,0,-6.608982822,2112.709799,4.33,Rock,0.099941282,Low,Minimal,Sparse,0.944060979,Medium
113.502022,22.265182,2015,0.819318408,-6.657346574,1609.266595,1.35,Residual Soil,0.257580191,Low,Minimal,Sparse,0.902202152,Medium
113.492462,22.274843,2022,0.578531134,-6.947749038,2181.587659,20.49,Residual Soil,0.372912328,Medium,Minimal,Moderate,0.962200718,Medium
113.503426,22.256838,2016,0,-6.540768302,2607.866387,11.25,Residual Soil,0.274542119,Low,Minimal,Sparse,0.977361014,High
113.486488,22.255829,2018,0,-6.863294887,2344.714639,3.53,Residual Soil,0.293786223,Low,Minimal,Sparse,0.926957867,High
113.484856,22.256819,2023,0.183669547,-6.905558871,1872.957237,4.13,Residual Soil,0.342120991,Medium,Minimal,Moderate,0.912380246,Medium
113.493057,22.262501,2023,0.81659577,-6.803049547,1911.226217,14.2,Rock,0.113814441,Low,Minimal,Sparse,0.942745741,Medium
113.489136,22.277731,2016,0,-7.043707723,2586.480915,5.74,Residual Soil,0.237726868,Low,Minimal,Sparse,0.929878837,High
113.504517,22.259222,2016,0,-6.544756363,2573.775809,4.95,Residual Soil,0.254602553,Low,Minimal,Sparse,0.957811841,High
113.502151,22.266111,2019,0.441301967,-6.664959281,2077.924434,4.7,Residual Soil,0.299777935,Low,Minimal,Sparse,0.924392173,Medium
113.491417,22.266819,2016,0,-6.880844443,2540.89728,1.73,Rock,0.076955698,Low,Minimal,Sparse,0.917773616,High
113.484192,22.258507,2020,0.598072615,-6.935789086,1599.530709,1.25,Residual Soil,0.312705848,Medium,Minimal,Sparse,0.888457572,Medium
113.488541,22.256317,2017,2.754831197,-6.827695802,2165.98924,69.38,Rock,0.198254437,Low,Moderate,Sparse,1,Medium
113.489204,22.284559,2016,0,-7.118959187,2597.793115,9.62,Residual Soil,0.282815605,Low,Minimal,Sparse,0.932122352,High
113.484726,22.278482,2015,1.035880002,-7.136936781,1654.269113,9.38,Residual Soil,0.271505991,Low,Minimal,Sparse,0.894577507,Medium
113.490669,22.284779,2020,1.116022339,-7.093525267,1662.744907,14.22,Residual Soil,0.348377265,Medium,Minimal,Moderate,0.914104338,Medium
113.482773,22.348755,2022,0.587379886,-10.23513947,2134.073169,13.89,Residual Soil,0.335817416,Medium,Minimal,Moderate,0.710995478,Medium
113.486122,22.367332,2021,0.666281601,-10.43195733,1863.88362,4.13,Residual Soil,0.320800237,Medium,Minimal,Sparse,0.657874123,Medium
113.48362,22.370838,2016,0.73726321,-10.52424727,2615.773323,20.28,Rock,0.102744199,Low,Minimal,Sparse,0.712772334,High
113.488899,22.278475,2023,0.092416096,-7.056515094,1857.724519,1.27,Residual Soil,0.290664572,Low,Minimal,Sparse,0.893383756,Medium
